287.6	0	0
285.0421293	0.359153083	0
284.8756647	0.382526537	0
284.3768409	0.452361859	0
283.5465132	0.568374006	0
282.3869618	0.729707851	0
280.9007522	0.934938184	0
279.0913047	1.183494921	0
276.9628952	1.473382766	0
274.5203691	1.802606425	0
271.7697126	2.169455646	0
268.7171964	2.57165009	0
265.3699467	3.006909422	0
261.7356596	3.472383219	0
257.8231713	3.966076187	0
253.6410332	4.485137904	0
249.1995067	5.02671795	0
244.5091385	5.588250944	0
239.58019	6.166886467	0
234.424633	6.759489053	0
229.0544393	7.363778367	0
223.4821507	7.976333903	0
217.7208792	8.594590282	0
211.7840217	9.215126997	0
205.6852603	9.835663712	0
199.4388471	10.45249488	0
193.0598893	11.06277008	0
186.562639	11.6630688	0
179.9624885	12.25054063	0
173.27483	12.82119497	0
166.515626	13.37189637	0
159.6999837	13.89922431	0
152.8444354	14.3991882	0
145.9649436	14.86836755	0
139.0771856	15.30305679	0
132.1976938	15.69926535	0
125.3421456	16.05357272	0
118.5267883	16.36227335	0
111.7672992	16.62194673	0
105.0796408	16.8294574	0
98.47977532	16.98138485	0
91.98252503	17.07487867	0
85.60328218	17.10737347	0
79.35686896	17.07687396	0
73.25810756	16.98166989	0
67.32125009	16.81976596	0
61.55997857	16.59087713	0
55.98768999	16.29414828	0
50.61749627	15.92986444	0
45.46193928	15.49831065	0
40.53327582	15.00034205	0
35.84262254	14.43766889	0
31.40109609	13.81228646	0
27.21924301	13.12590501	0
23.3064697	12.38137497	0
19.67218255	11.58154675	0
16.32493283	10.72927079	0
13.27241666	9.827967575	0
10.52176012	8.880772579	0
8.079234112	7.890821264	0
5.950824533	6.861249094	0
4.141377096	5.794906488	0
2.655167434	4.694928911	0
1.495616052	3.563311658	0
0.66528833	2.402620108	0
0.166464603	1.214279471	0
0	0	0
0.166464603	-1.214279471	0
0.66528833	-2.402620108	0
1.495616052	-3.563311658	0
2.655167434	-4.694928911	0
4.141377096	-5.794906488	0
5.950824533	-6.861249094	0
8.079234112	-7.890821264	0
10.52176012	-8.880772579	0
13.27241666	-9.827967575	0
16.32493283	-10.72927079	0
19.67218255	-11.58154675	0
23.3064697	-12.38137497	0
27.21924301	-13.12590501	0
31.40109609	-13.81228646	0
35.84262254	-14.43766889	0
40.53327582	-15.00034205	0
45.46193928	-15.49831065	0
50.61749627	-15.92986444	0
55.98768999	-16.29414828	0
61.55997857	-16.59087713	0
67.32125009	-16.81976596	0
73.25810756	-16.98166989	0
79.35686896	-17.07687396	0
85.60328218	-17.10737347	0
91.98252503	-17.07487867	0
98.47977532	-16.98138485	0
105.0796408	-16.8294574	0
111.7672992	-16.62194673	0
118.5267883	-16.36227335	0
125.3421456	-16.05357272	0
132.1976938	-15.69926535	0
139.0771856	-15.30305679	0
145.9649436	-14.86836755	0
152.8444354	-14.3991882	0
159.6999837	-13.89922431	0
166.515626	-13.37189637	0
173.27483	-12.82119497	0
179.9624885	-12.25054063	0
186.562639	-11.6630688	0
193.0598893	-11.06277008	0
199.4388471	-10.45249488	0
205.6852603	-9.835663712	0
211.7840217	-9.215126997	0
217.7208792	-8.594590282	0
223.4821507	-7.976333903	0
229.0544393	-7.363778367	0
234.424633	-6.759489053	0
239.58019	-6.166886467	0
244.5091385	-5.588250944	0
249.1995067	-5.02671795	0
253.6410332	-4.485137904	0
257.8231713	-3.966076187	0
261.7356596	-3.472383219	0
265.3699467	-3.006909422	0
268.7171964	-2.57165009	0
271.7697126	-2.169455646	0
274.5203691	-1.802606425	0
276.9628952	-1.473382766	0
279.0913047	-1.183494921	0
280.9007522	-0.934938184	0
282.3869618	-0.729707851	0
283.5465132	-0.568374006	0
284.3768409	-0.452361859	0
284.8756647	-0.382526537	0
285.0421293	-0.359153083	0
287.6	0	0
